#nvpart(2)   Xc(3)   Yc(4)   Vmax(11)
21.35194734   31.45405233   34.87463264   2.06
20.85207879   29.69236220   36.37248704   2.29
17.99429854   32.31751013   38.57694173   2.75
22.87283858   35.01399595   38.53338965   2.10
16.50951552   32.46498704   35.33857426   1.51
23.46342619   36.77059873   32.11381515   3.19
20.12047423   33.43955513   38.83336291   1.78
24.80261071   36.10673430   33.34055305   4.22
19.42380091   34.26766264   30.08682871   1.69
20.54937744   26.02234540   33.65357246   3.23
21.88734472   35.93583219   34.23427903   2.83
21.05046004   26.60364053   33.90006701   2.90
16.82843750   33.66533714   28.74055976   2.65
16.88350163   33.29183289   36.04774186   8.09
21.39258724   29.28931332   31.21584415   1.99
23.22211125   35.31706095   41.63183599   2.87
20.93459723   27.61699007   32.06452172   3.06
16.80060116   33.30920956   35.23211232   2.75
27.62604940   36.07802746   32.27302637   3.02
23.08949412   34.25065994   33.48448321   2.76
26.83478139   31.55511405   27.78712845   21.25
16.14207900   31.11087876   29.25560680   5.37
21.18009646   26.81458795   34.49315749   3.99
21.52794101   34.11887104   37.51491909   2.90
20.98077062   29.67516166   36.46403709   1.77
14.76396100   34.21577885   30.32080833   2.51
26.82508949   28.75065570   29.93900702   3.42
28.00441897   34.75553995   30.85474119   3.42
22.09627946   33.92663471   30.54537650   1.69
15.70976212   33.17076874   29.95223138   12.13
20.23851789   31.03198029   29.12017965   1.73
17.54622464   36.15699427   28.62546276   2.69
48.89680114   49.15528428   14.14274381   25.62
22.34356418   34.63244252   37.88415922   2.99
29.75455638   5.05963079   10.41902982   29.28
20.86565778   26.39090326   33.89783440   2.58
26.70752627   20.64485274   0.24217513   19.96
22.42108948   33.27304512   32.64005363   3.09
18.57920780   34.03831164   27.04624297   4.73
22.42313586   33.32892149   30.16224286   2.67
22.95998947   31.77757895   28.60556988   4.42
19.74008359   31.84229212   27.59920167   2.41
23.27242800   30.35671674   27.05332815   6.09
20.27286797   29.84434975   27.11077492   2.47
24.25442103   34.29748917   26.22202546   5.71
18.89395684   31.61760445   27.28929804   1.84
47.36197005   55.62569833   21.32520420   24.36
22.36765472   35.97234675   39.12107131   2.28
20.68794103   33.20367778   37.86237647   2.71
18.76711045   32.68170420   39.72969193   3.82
24.18762923   34.31532067   26.05472153   4.09
20.35025444   30.08621796   38.50835007   2.58
23.53677440   34.44516736   33.51072258   2.21
24.69447196   33.80727219   37.52818484   3.97
20.12336565   30.64651775   37.99982665   2.65
21.36570416   29.54164198   31.74573069   2.68
15.21945193   32.67670755   35.60994990   2.25
21.45548842   26.45855515   32.03573608   1.27
21.51605056   32.34442951   33.61304131   2.78
61.05720238   62.56736739   28.54228949   29.43
20.31980428   29.98525325   38.23769483   2.63
21.81445808   34.81382427   35.13562531   1.57
17.57507724   31.07461215   29.98373091   3.92
22.78145186   39.33977584   32.66943945   2.77
22.43210986   33.22893424   28.57722270   3.05
19.81842397   32.27682997   28.89030956   2.91
16.44497112   32.91091769   36.07640076   4.33
19.74888053   31.99429419   28.42186818   2.29
21.24126414   28.51710632   36.52723678   3.51
20.15095962   30.63792068   37.77430804   2.95
16.85377996   36.19827280   35.21263807   2.17
25.20316574   32.07223826   33.01655182   2.61
20.29098872   31.51241104   32.41939731   5.73
16.99828188   35.01131680   36.57033394   8.13
21.83214590   33.72304863   37.59006119   3.01
19.76469836   30.10565886   25.60365729   2.47
20.13330078   30.18896484   38.47509766   2.88
14.52128974   33.52143773   31.51248611   4.16
20.46675396   33.17421889   26.99881756   3.92
43.95943780   13.09910832   45.09211191   29.60
28.78331344   29.50394083   31.22379177   5.41
21.17940320   33.32441188   35.32040090   2.86
51.90552824   44.99152492   49.95715557   26.08
21.13314450   29.28870647   36.15197391   3.46
12.46855965   39.93538752   34.62724259   26.54
56.20239834   37.41888948   51.47792344   25.68
27.64105422   32.85242923   34.04569179   4.80
18.80883351   34.67155452   39.24149446   3.76
34.08863337   55.73418438   45.32275346   24.28
21.82440868   32.37723533   32.96943014   2.71
26.55564239   32.85612618   38.35522088   2.93
21.71496760   31.98174201   34.01592500   3.19
19.53956247   29.65848230   28.58728530   1.88
21.64709359   31.89216183   34.50727747   2.82
18.42691803   27.36064388   31.75830121   2.48
21.03262305   29.21032770   36.01126353   1.89
17.25071321   33.90433791   38.45590117   3.52
22.03369755   28.68101353   35.06219250   5.36
19.55387466   33.69672705   39.03901883   2.73
20.50732303   29.91895836   29.72689557   2.28
16.44425936   32.96652962   37.02188660   6.09
19.89328121   26.87101798   31.63096005   3.71
25.07040668   34.75368031   29.93350351   2.95
20.53560467   33.01257074   38.20449698   1.33
20.24528354   30.05598300   27.91835097   3.45
18.78646438   31.53197344   27.47161496   4.37
19.93976051   25.57924076   33.56921110   2.42
17.84778362   31.10640081   28.36237923   3.77
21.92271950   29.80856773   33.87667931   3.63
48.57459990   48.91650120   51.35606766   24.85
21.39174549   36.69858170   30.40498753   2.92
20.06397135   30.09588511   26.49058533   1.76
20.21393722   30.79322518   37.72279205   1.94
16.96291389   31.45340753   34.86006893   2.38
24.84076640   28.01175062   36.55368815   2.90
20.25256779   29.98434389   38.68703282   3.47
20.34536948   34.98668578   27.85862838   2.07
21.06290929   25.80813479   34.95925919   2.28
20.41192347   28.66930482   30.99309184   2.75
19.20257256   30.95920634   27.36734202   3.68
18.33900314   26.35589848   30.74210611   2.78
23.00651597   34.43907128   33.43121607   3.03
20.49349920   31.98034513   37.88863770   2.83
19.52635355   30.68316035   27.01774586   2.81
18.33392201   29.26915572   36.08188963   3.57
17.29339233   32.82305333   28.36537313   2.46
18.15072579   30.96585775   29.52830098   2.79
22.05963212   33.16752441   34.82237354   1.91
20.97540008   29.56684656   30.03483799   2.67
21.84516432   33.65632332   30.09798096   1.61
20.58889612   30.60022566   38.81473117   1.38
20.39940495   27.89942122   38.02933915   4.42
20.07047115   29.98110457   26.70876221   2.53
21.14895369   33.43551586   37.42095632   2.51
22.14180595   34.96156006   39.37850189   1.56
19.22637146   33.15902027   39.82549376   0.58
21.04806502   33.57689398   37.37903960   2.16
20.89903437   29.44670239   37.16271292   1.96
20.27174991   30.85787242   26.53183385   2.46
25.96186384   37.06112106   28.46232146   3.21
20.73918474   25.76624860   34.79992320   2.73
20.33395267   33.41919627   38.77928124   4.28
51.42556262   41.62566972   24.59798145   25.76
22.96101877   29.05059107   26.53275036   3.11
18.14439562   31.50964602   39.31257978   3.04
21.07274940   29.35089115   25.68761970   14.32
25.69614220   36.43826724   29.08400492   4.07
25.40415397   33.96718373   32.30172969   1.93
19.03600268   31.08408070   27.07313303   4.58
19.32563528   31.69508587   39.46485633   3.39
24.13052083   34.35578625   34.93209911   2.58
54.31419394   1.42527471   5.73086593   27.77
22.74267539   34.16603577   29.31128155   2.92
19.61472724   28.06098495   29.48888072   2.93
29.84221777   30.60837198   5.07178349   27.26
17.96096886   37.36654683   28.76552122   7.98
16.76599561   32.11674224   29.03303356   2.51
27.22910883   38.42606080   35.77396386   7.23
20.06339492   30.79375340   38.09971945   1.72
15.16748536   30.70330969   30.80542500   4.53
21.86788616   32.75863050   30.72488961   3.10
20.06042318   32.56549229   29.52921598   2.74
21.48526623   28.33960692   32.97725105   2.99
21.32849684   27.65949230   35.06222890   2.13
30.69603654   63.14760813   62.21694906   31.67
19.08373306   30.94263622   27.01501759   2.72
57.78532427   30.07423063   29.66771741   23.13
25.19551043   33.86298808   32.49667290   1.94
21.39699781   32.42772510   34.49336521   4.41
6.83969624   24.56122323   51.61260491   24.87
20.06327035   34.09564825   38.34570070   2.22
25.55623108   35.73783953   39.09364588   2.26
19.11796061   32.76175471   28.23667212   1.78
21.97269569   35.79378222   38.48825167   3.78
20.91597366   25.75251717   34.10819386   3.22
21.90916548   33.51621961   30.33101776   2.48
20.10693428   28.47032097   37.34339178   2.07
23.76508125   36.10217514   29.32459609   2.48
33.58545227   39.05209956   15.33703506   25.09
20.86426665   32.17787719   35.87405535   4.05
20.80727257   25.95112691   33.43959841   2.95
17.11472752   33.47805516   28.45857106   3.94
20.02323270   32.50805319   28.60370156   2.53
17.59339621   33.39898789   28.90137624   2.13
20.74812320   28.51886826   31.30083607   3.63
23.35631729   34.45185990   33.36437909   1.97
21.49573258   34.70354772   28.71389970   2.70
22.25838181   32.85317372   31.64332446   2.38
26.17623703   34.95208870   29.23717361   3.25
23.37135434   40.54765553   32.59418517   4.33
20.10193181   36.21579671   37.30461144   2.18
22.01196380   35.54211149   37.94950857   5.39
23.29350580   34.44793270   30.04641204   2.71
23.72399521   34.31578619   30.28189685   1.76
23.12043631   29.92812258   31.42271313   3.09
19.55289638   32.37960359   28.29090595   4.25
21.80424728   32.70275993   32.11662049   2.56
16.66042646   33.48878649   27.93701263   2.66
14.66176538   33.45224112   31.20492176   3.26
21.57942996   28.11817652   32.91779335   3.28
17.10183535   34.11885700   28.34522134   1.87
17.45707251   30.19932955   36.67907647   8.45
20.10310247   33.61093996   28.26074594   2.80
19.52903782   30.04055827   33.67635155   2.39
19.37560186   30.78481127   27.13260281   1.84
14.11023633   31.52259961   33.83139150   3.77
25.02444776   35.38340999   28.06332659   4.21
49.55048243   57.19480133   16.72247597   29.74
21.89725281   32.08284927   33.92476883   4.68
28.45699229   34.85866519   30.99124123   3.82
20.73394700   29.82279986   36.26074311   2.63
56.16633537   12.54771855   4.95702801   15.75
21.76146114   34.67277221   28.43726021   5.67
21.09607969   27.49728454   34.67942301   4.34
18.52523162   32.37326981   28.32143622   2.66
17.41416368   34.18160962   34.89462619   3.73
23.31419592   34.18066124   36.08771822   1.17
19.52039001   31.88621697   38.42341546   2.08
10.87732937   33.08124527   58.99514832   29.07
15.67158426   32.25437164   29.87060524   3.05
4.52433813   59.57794521   49.76014533   23.08
20.38347149   33.66909695   38.60468619   4.70
20.17179703   32.91495171   36.83748446   4.57
24.35824447   32.16611129   32.77149670   2.68
20.48179799   30.44873834   26.86393129   1.49
55.63663357   54.25636634   16.24549669   29.04
18.00063697   33.56440131   26.96832788   3.24
19.36771415   29.91771059   28.45605114   3.09
21.31224871   29.60882841   28.71025925   2.29
23.83526155   39.15169358   27.69048601   5.92
22.33672052   34.59978902   37.98409909   2.73
28.92904640   20.86591679   24.42008653   26.66
19.41813030   29.97383611   35.09563120   6.44
21.71337028   36.02655848   30.19882333   2.82
17.59257642   33.62742777   28.08035013   1.77
17.94483607   33.65187946   26.77081972   1.62
19.16227197   33.57815813   37.37993260   2.62
19.59494079   32.26803368   28.37362621   2.43
24.19082468   35.13263987   38.43320002   2.62
21.42048608   31.29844644   32.16795646   4.59
23.95106204   33.84257759   37.13822001   3.13
16.66405946   32.78298380   29.41014013   3.91
17.90016192   33.29216474   30.68921793   2.85
16.91115053   33.67550639   28.20289723   2.43
25.89137622   32.29404924   38.82342232   3.40
19.98521726   30.66798822   26.84420582   3.17
25.19887313   32.00246074   29.58875423   2.55
23.95012571   28.69922313   29.66261553   1.83
18.10078166   34.74173103   26.17585044   1.19
20.37120050   26.30055368   21.41788956   25.54
23.16069776   36.24043528   25.64224798   10.80
33.34240225   24.26342397   63.62318891   23.93
20.28873229   33.22742087   36.92003144   2.47
20.35979707   33.45797870   38.77235070   3.70
23.98101662   35.63402008   28.94976288   5.07
17.79922069   36.84154308   35.90720040   3.02
17.30088661   31.84790554   27.78612240   2.79
17.98334561   26.87517299   33.44984165   4.22
16.46266798   42.76816593   34.49120309   32.05
16.32423293   33.63820831   28.66146602   2.30
20.12098763   33.64162735   38.94449173   1.96
13.11071622   45.86433440   18.87933353   24.82
19.48386553   32.39980940   32.18646785   3.38
28.95888942   35.89986968   31.34600973   5.98
20.40285369   26.78933317   27.53799755   7.64
20.32972698   38.94749794   33.46645477   3.09
16.79472022   33.16842672   28.53213563   1.73
20.15210087   32.82090009   29.49005444   3.41
21.03455797   33.52694869   38.01195802   2.69
22.40944700   34.15427853   39.63778386   2.80
2.85333063   12.52934551   2.95958162   26.57
17.12942419   34.43214149   36.97756500   1.91
22.78020748   34.92083285   37.83056924   2.64
21.53859520   33.53792909   28.68489412   2.75
24.51175025   34.85259309   30.13467777   3.86
24.79291322   37.25409317   28.20345054   2.27
21.40066954   33.15297663   37.58360422   3.03
19.94246566   28.68106832   38.43263323   2.95
19.45465069   24.05606288   35.44424356   4.66
29.85769780   35.83070652   37.75577790   27.74
19.21155995   30.12179158   28.81721345   3.81
21.84623805   33.59307324   30.04820789   3.06
17.83801511   32.83356328   28.12722511   3.04
34.84993057   20.71202185   60.22109210   28.04
19.87756886   26.80915869   31.68960184   2.35
19.82140787   27.16289636   30.33085648   2.69
16.21473122   32.73462406   36.51750300   1.63
55.16019405   37.26157792   63.84615898   27.69
23.45137148   34.92242133   37.67363803   1.63
21.29446361   28.41181457   34.44223997   5.98
19.56603952   31.18756914   26.76410693   3.53
16.73914891   33.50542113   28.07421310   4.25
18.70734758   31.44466400   28.00681202   2.95
19.86378286   32.58371569   29.03904004   2.80
15.22197802   34.09554299   31.88277851   4.33
24.37123210   33.45749607   38.68128550   2.59
27.87732871   34.81545328   30.93023274   2.14
19.81132154   30.31519788   26.77288434   1.45
21.24699121   33.52488865   37.41472112   3.40
17.43931918   33.87795172   32.69226770   4.67
5.66877255   33.12633523   48.75698211   20.34
21.37173961   30.63473941   29.25148785   2.17
24.50481904   34.67578971   29.27205682   3.15
22.63600598   33.66742059   30.33065978   5.39
18.18622061   34.27716327   27.57908396   2.15
19.56501344   32.01753699   28.16023191   2.98
19.86847407   29.99098903   38.32624757   2.59
22.40029389   33.30606177   35.83859194   3.25
24.91052310   34.54638036   35.20364416   1.26
20.95138107   33.17866843   36.93319259   2.21
16.92058986   33.67745402   28.05794661   2.50
17.68952966   29.69010030   36.73302732   3.03
21.66368362   31.93666443   34.72468859   2.39
15.38749364   34.92612610   36.62076168   2.51
21.28112510   31.46288375   34.85489201   1.53
21.48971645   31.85833778   35.43137937   2.74
23.41648839   34.31086731   35.58447404   3.24
20.44475872   29.26981719   37.12582471   3.81
19.67997083   30.21337560   27.22013603   2.08
21.55104227   33.56030026   37.65308790   3.36
19.29695494   30.90699141   28.18765051   2.21
19.28025080   34.19537092   40.22852431   3.35
